long_onda,abs
9.507341e+002,7.279578e+001
9.512162e+002,7.258881e+001
9.516984e+002,7.238839e+001
9.521805e+002,7.219456e+001
9.526626e+002,7.200527e+001
9.531447e+002,7.181725e+001
9.536268e+002,7.162759e+001
9.541089e+002,7.143465e+001
9.545911e+002,7.123823e+001
9.550732e+002,7.103881e+001
9.555553e+002,7.083633e+001
9.560374e+002,7.062936e+001
9.565195e+002,7.041559e+001
9.570016e+002,7.019279e+001
9.574838e+002,6.996042e+001
9.579659e+002,6.972032e+001
9.584480e+002,6.947649e+001
9.589301e+002,6.923349e+001
9.594122e+002,6.899445e+001
9.598943e+002,6.876044e+001
9.603765e+002,6.853032e+001
9.608586e+002,6.830241e+001
9.613407e+002,6.807616e+001
9.618228e+002,6.785329e+001
9.623049e+002,6.763748e+001
9.627870e+002,6.743315e+001
9.632692e+002,6.724316e+001
9.637513e+002,6.706783e+001
9.642334e+002,6.690506e+001
9.647155e+002,6.675171e+001
9.651976e+002,6.660512e+001
9.656797e+002,6.646436e+001
9.661619e+002,6.632978e+001
9.666440e+002,6.620191e+001
9.671261e+002,6.607957e+001
9.676082e+002,6.595947e+001
9.680903e+002,6.583641e+001
9.685724e+002,6.570534e+001
9.690546e+002,6.556345e+001
9.695367e+002,6.541094e+001
9.700188e+002,6.525073e+001
9.705009e+002,6.508646e+001
9.709830e+002,6.492067e+001
9.714651e+002,6.475324e+001
9.719473e+002,6.458177e+001
9.724294e+002,6.440314e+001
9.729115e+002,6.421563e+001
9.733936e+002,6.402007e+001
9.738757e+002,6.381982e+001
9.743578e+002,6.361907e+001
9.748400e+002,6.342089e+001
9.753221e+002,6.322629e+001
9.758042e+002,6.303426e+001
9.762863e+002,6.284331e+001
9.767684e+002,6.265317e+001
9.772505e+002,6.246570e+001
9.777327e+002,6.228433e+001
9.782148e+002,6.211243e+001
9.786969e+002,6.195111e+001
9.791790e+002,6.179863e+001
9.796611e+002,6.165086e+001
9.801432e+002,6.150378e+001
9.806254e+002,6.135521e+001
9.811075e+002,6.120624e+001
9.815896e+002,6.106038e+001
9.820717e+002,6.092191e+001
9.825538e+002,6.079335e+001
9.830359e+002,6.067430e+001
9.835181e+002,6.056197e+001
9.840002e+002,6.045297e+001
9.844823e+002,6.034573e+001
9.849644e+002,6.024131e+001
9.854465e+002,6.014304e+001
9.859286e+002,6.005440e+001
9.864108e+002,5.997705e+001
9.868929e+002,5.990959e+001
9.873750e+002,5.984832e+001
9.878571e+002,5.978902e+001
9.883392e+002,5.972949e+001
9.888214e+002,5.967052e+001
9.893035e+002,5.961544e+001
9.897856e+002,5.956775e+001
9.902677e+002,5.952917e+001
9.907498e+002,5.949813e+001
9.912319e+002,5.947053e+001
9.917141e+002,5.944139e+001
9.921962e+002,5.940715e+001
9.926783e+002,5.936702e+001
9.931604e+002,5.932249e+001
9.936425e+002,5.927567e+001
9.941246e+002,5.922727e+001
9.946068e+002,5.917555e+001
9.950889e+002,5.911692e+001
9.955710e+002,5.904797e+001
9.960531e+002,5.896692e+001
9.965352e+002,5.887492e+001
9.970173e+002,5.877490e+001
9.974995e+002,5.867002e+001
9.979816e+002,5.856136e+001
9.984637e+002,5.844718e+001
9.989458e+002,5.832366e+001
9.994279e+002,5.818719e+001
9.999100e+002,5.803649e+001
1.000392e+003,5.787355e+001
1.000874e+003,5.770266e+001
1.001356e+003,5.752827e+001
1.001839e+003,5.735285e+001
1.002321e+003,5.717562e+001
1.002803e+003,5.699350e+001
1.003285e+003,5.680332e+001
1.003767e+003,5.660431e+001
1.004249e+003,5.639914e+001
1.004731e+003,5.619330e+001
1.005213e+003,5.599234e+001
1.005695e+003,5.579999e+001
1.006178e+003,5.561667e+001
1.006660e+003,5.544048e+001
1.007142e+003,5.526933e+001
1.007624e+003,5.510363e+001
1.008106e+003,5.494706e+001
1.008588e+003,5.480606e+001
1.009070e+003,5.468692e+001
1.009552e+003,5.459300e+001
1.010034e+003,5.452359e+001
1.010517e+003,5.447450e+001
1.010999e+003,5.444081e+001
1.011481e+003,5.441911e+001
1.011963e+003,5.440945e+001
1.012445e+003,5.441447e+001
1.012927e+003,5.443761e+001
1.013409e+003,5.448049e+001
1.013891e+003,5.454184e+001
1.014374e+003,5.461798e+001
1.014856e+003,5.470514e+001
1.015338e+003,5.480127e+001
1.015820e+003,5.490697e+001
1.016302e+003,5.502449e+001
1.016784e+003,5.515561e+001
1.017266e+003,5.529948e+001
1.017748e+003,5.545229e+001
1.018230e+003,5.560812e+001
1.018713e+003,5.576163e+001
1.019195e+003,5.591047e+001
1.019677e+003,5.605594e+001
1.020159e+003,5.620187e+001
